label,x,y,z,intensity
sweet,-4.851735680243613,-10.269806084592465,-1.125381722281808,0.7979562878608704
sweet,-4.582407656095413,-10.984542116761421,-1.813819543126593,0.695699155330658
sweet,-7.135089640636013,1.9232750388170419,-4.598340894320359,0.6379202008247375
sweet,-0.6594982479824183,9.334880930384525,3.3296852997720285,0.673050582408905
sweet,-0.14299861246511006,8.246706874453274,2.586735367235693,0.6864733695983887
sweet,-1.8273582964822694,10.093479406144521,0.6270570652189964,0.7814763784408569
sweet,-3.5014200597128884,9.033372124487018,-0.10331730123361396,0.5255064964294434
sweet,1.3773102826984438,9.376632638962718,3.076554889623987,0.5952224731445312
sweet,-4.054559535054252,-7.550396988916662,0.7214078269085998,0.7831355333328247
sweet,-9.657045409980814,1.0559571934126282,-4.955870516930779,0.9240041971206664
sweet,-8.201388270594421,3.84040847519386,-3.3714273149849787,0.8987683653831482
sweet,-5.436990742138227,4.9723839799489795,-4.492794032899981,0.8972124457359314
sweet,-8.119230034063253,-12.440249072991774,1.8400250606406554,0.7236763834953308
sweet,-7.351145204497091,2.5079471366264894,0.2947194011406509,0.6221624612808228
sweet,-8.400784631378313,1.3595434237069604,-0.3960518808931769,0.55327969789505
sweet,-8.029840971826621,-1.1324263007656787,-2.9844274290517814,0.6195874214172363
sweet,-6.786288775692337,2.8331676507409056,-1.3569174531108699,0.8103364109992981
sweet,-5.36145689712286,-0.5242161800043148,0.5552739306120955,0.5833747386932373
sweet,-9.956879046504408,3.8297516134410152,2.5614907829268287,0.8258388042449951
sweet,-11.418607123149616,1.289114438024894,2.517503643156615,0.8140669465065002
sweet,-11.122584574094512,1.070127170657498,3.5941818149820963,0.6828866004943848
sweet,-4.836918385025091,5.396155396314745,-2.6082141058911095,0.5867228507995605
sweet,7.87690370122993,3.7908259172046943,-8.46011422606451,0.92035573720932
sweet,-2.2602676151803207,8.922180262402701,-1.2436475885734124,0.8444309830665588
sweet,-10.887874425818003,-0.8307892637462858,-5.699764283736464,0.7955742478370667
sweet,-4.847526347476616,-1.790532791380787,5.793906805799496,0.837039589881897
sweet,6.62657593791635,0.21090116232146536,-4.049838036613314,0.7152022123336792
sweet,-2.479293797085541,-7.256456600492777,2.775005790670523,0.5560429096221924
sweet,-10.175262827403932,5.237629356129612,-2.844205637343524,0.55588299036026
sweet,-6.6914481088112385,6.575959582772104,1.7503958954790366,0.5651044249534607
sweet,-6.706158433816867,3.9912262265688945,-2.046086023146583,0.5327692627906799
sweet,-3.144180929715046,-0.8463945985480347,-6.440522485062028,0.7921856045722961
sweet,-9.50122715905376,0.7779451090542243,-2.767639295335815,0.7882699370384216
sweet,-8.139243965517965,0.16634737888827272,-1.8925864234181138,0.5402907133102417
sweet,-7.723254639673574,8.898485405916704,7.991388601866622,0.7695403695106506
sweet,-6.1809462637431665,-11.527385871870552,-0.8946132836434127,0.6697144508361816
sweet,2.5251898859229462,-7.5317814141728965,-7.1238906300049445,0.8285811543464661
sweet,-1.373557072284083,-9.843743231271635,0.30181841218630684,0.5739918351173401
sweet,-9.124123430450284,-4.206613112860119,0.30463498781133685,0.5530005693435669
sweet,-5.552406761051587,0.9934291108018732,-4.811216940494683,0.6366758346557617
sweet,-3.953135915471045,0.9720292600382202,-6.7996596913919225,0.7674556374549866
sweet,-2.9026258507379485,-9.321501521601329,-0.5397922258882898,0.816002607345581
sweet,-7.679912973188115,-8.690915589456333,2.8926849826550525,0.6821731328964233
sweet,-2.6421903354639835,-10.452729023445336,-1.2654831124309418,0.7887179255485535
sweet,1.331969041525345,-7.246151186936497,-5.498917017919225,0.72441166639328
sweet,-4.631421729270677,-7.576525392815229,-0.8536410448729342,0.7299964427947998
sweet,-7.539076940512629,3.944429903285075,1.1326744249181184,0.5775339007377625
sweet,-7.000537902663799,2.17943197291646,-0.24664860698908997,0.6273828148841858
sweet,4.481151875359557,-10.787831413034903,-11.801492406125323,0.8726361989974976
sweet,-9.246396580642902,3.741482056799681,-3.009382285375318,0.5786089897155762
sweet,-2.8306073204595736,0.8594164814305896,-5.921409473575735,0.567786455154419
sweet,2.5100739542563857,3.4966416062884553,-7.073522143520256,0.5727168917655945
sweet,-2.5604910969402326,4.260227248648767,2.038611882489449,0.7498683929443359
sweet,3.403463708768143,8.304472246459039,-4.461200950556949,0.7474173307418823
sweet,-7.522368644819555,9.510356008505237,3.5799735214326325,0.6252189874649048
sweet,9.932893876688956,10.982905380535348,-10.065587754605188,0.8118604421615601
sweet,-4.053389891044181,0.2519752016203672,6.0391332841331655,0.8264437317848206
sweet,-1.4077544063072338,2.859753016962446,9.560751963519344,0.7069411873817444
sweet,-3.074288899080283,-0.789903752174665,-0.2765828621138919,0.7797036170959473
sweet,-10.012246681713652,5.025265547153913,0.019254268379548,0.854521632194519
sweet,-9.621938645788733,0.12517677771000035,0.2613180173745664,0.8088774085044861
sweet,-10.37226219309534,-1.9471857045472847,0.33894146845576684,0.7557023167610168
sweet,-8.847133970509564,0.5298157120031829,1.192362121747935,0.71580570936203
sweet,-9.830859621085017,6.723011898245542,1.3122767610993633,0.7576486468315125
sweet,6.841808623135955,11.370649926650684,-9.543798558471153,0.8167912364006042
sweet,-8.613624311906905,7.737953456217182,1.2678707347995568,0.5802609920501709
sweet,-0.32624624026687,3.1316353089016022,2.1897969589451116,0.8279303908348083
sweet,-11.018283990295433,1.9706797130026068,-0.5996918216449011,0.7916709780693054
sweet,-4.488161640507266,-5.253193041782623,-2.007891575290826,0.7506099343299866
sweet,-8.998950973797744,-9.878436505279305,-0.8326326682243851,0.7953678369522095
sweet,-8.406682109381473,1.7633749227204765,-1.3172802800155197,0.5143067240715027
sweet,-6.634930583842244,3.639514206720696,-3.9602627466387683,0.7161584496498108
sweet,-8.70918469381146,4.219939536996032,2.077903083800696,0.797649085521698
sweet,0.5617699972997356,11.812152126223383,2.622573684705863,0.7113742828369141
sweet,-4.484664329905079,-11.190274144909289,-5.887265305614193,0.8714791536331177
sweet,-5.544392798991195,-10.314967464181061,-0.523345703222962,0.7421747446060181
sweet,-4.605221658040678,2.463321801467385,-5.965594887480587,0.6362183690071106
sweet,-1.126080614326526,-2.427866030039692,-6.6957689793251935,0.7119091749191284
sweet,0.9069027517720061,14.419605278400985,-9.09660935953273,0.9203688502311708
sweet,-8.916347012646266,2.837737041385855,-1.312460095576419,0.8372448086738586
sweet,-6.805683315448623,-2.128134138183424,4.36152031314304,0.6248103976249695
sweet,1.3085925955604778,2.511620515711455,-6.946111197710102,0.6777794361114502
sweet,-8.881182338430602,4.081444459715915,-0.794096346659145,0.8224591016769409
sweet,-8.404684140684013,3.504015110267395,0.12654971107240964,0.8190983533859253
sweet,6.452244195206985,-7.269805073789769,-13.012443565024187,0.9562696814537048
sweet,-7.4977885093087355,-8.831417469357516,-0.12144356418384435,0.5747281908988953
sweet,-6.6839986718652895,2.0313427807930013,3.608534657329043,0.5242510437965393
sweet,-2.06565138405509,-0.5934690649803247,-4.719458474408278,0.7710859775543213
sweet,-6.808078772802433,1.255358658820375,-8.682866493488389,0.7124871611595154
sweet,-5.326528308010784,-8.675357474426844,-4.630897406804725,0.5764002203941345
sweet,-2.9741204343259047,0.34148192552618273,-5.692531039839507,0.585894763469696
sweet,-2.292634077907555,5.727134945360763,-1.942955032342785,0.6644609570503235
sweet,-5.983916638654064,-0.7901091508637939,-6.999243898450385,0.882141649723053
sweet,2.7722507047536444,8.067076532839693,-6.483758831046174,0.6180865168571472
sweet,-3.345836000918032,5.749560185912746,-1.877450122875259,0.7789310812950134
sweet,-5.177883111181965,12.361762207213186,-5.469781856588697,0.9053530097007751
sweet,-3.3043426404592307,7.802601675374918,0.5320027456300974,0.7065573930740356
sweet,-7.1901288792494205,-7.68748723173984,6.424787521947996,0.5769100785255432
sweet,-10.012246681713652,5.025265547153913,0.019254268379548,0.854521632194519
sweet,-8.321857361721847,10.684293569614805,3.7124292828997683,0.7116435766220093
sweet,-1.488862244770335,10.003025811822157,-6.885901204304434,0.8617343902587891
sweet,-1.3152268205171413,13.143354667070097,-5.084392958886041,0.822071373462677
sweet,-9.621938645788733,0.12517677771000035,0.2613180173745664,0.8088774085044861
sweet,-8.319653041498034,2.8565669411052483,-3.391451865832639,0.6874372959136963
sweet,-5.210197015889772,4.498551256932622,-0.37276188647972164,0.7084844708442688
sweet,-1.1809115459108452,11.435577872321288,-10.919021016615368,0.8778548240661621
sweet,-3.9982911094871234,10.095094897323552,-6.502958469078957,0.587316632270813
sweet,-3.6596135253510895,7.828828736714452,-13.012294720948502,0.9541606307029724
sweet,-1.2109695202863031,3.8592577636016756,6.631190684990865,0.6992489099502563
sweet,-2.9126705769118546,-1.205161052504906,-4.901758713224714,0.5407752394676208
sweet,-7.886286209259179,3.759014182221758,-2.4224065152887353,0.8018632531166077
sweet,-9.349121070506696,2.024477641802932,-4.418724354623812,0.7800899147987366
sweet,-7.70456656069695,-13.740453541917116,-4.577815160821335,0.6695406436920166
sweet,-5.715943288085691,3.7388158449564464,-8.948077054521782,0.8068551421165466
sweet,-10.603331260582081,5.106030475363991,1.467294127818866,0.8473809361457825
sweet,-6.3717619003021175,3.5048361731734925,6.0994933234822675,0.5215858817100525
sweet,-3.6958760258401075,12.791908653427399,3.8823279243688082,0.5265313982963562
sweet,-10.315429022262917,-1.3290653012302729,-4.6951696718175855,0.7835536003112793
sweet,-4.985986675607589,5.696372880719041,-4.753059405107775,0.8828923106193542
sweet,-9.854525793962233,-2.375595672838957,-2.1624888597241885,0.6633228659629822
sweet,-5.849864372426609,7.304551447154634,-0.9706371601283478,0.615074098110199
sweet,-1.66187404884125,14.417028666873026,0.8738598656675108,0.7418877482414246
sweet,-8.906789125021948,1.9218102576896174,-2.21974879508019,0.803151547908783
sweet,-6.9056727213621105,2.3138250979083654,1.2400254754730748,0.6265333294868469
sweet,5.945237520501194,9.617823691970855,-8.458000517028681,0.6157768964767456
sweet,-3.1996728423260548,10.21644901293099,-3.6527641975681466,0.7807708978652954
sweet,1.6907443209238682,4.029880849589303,-7.090355270807438,0.621952474117279
sweet,-5.53599581952541,0.26644024056108717,-0.1343497648472042,0.5524019598960876
sweet,-8.384773702753211,0.12480033819892818,-2.861073373102911,0.5173333287239075
sweet,-6.087089838141996,7.705015469852117,0.5238643046278773,0.5328253507614136
sweet,-9.106050014178072,-0.7639578754066996,-1.7692295193714738,0.5021178126335144
sweet,-4.0182830525138415,6.456873071212229,-3.9191210068657485,0.6733543276786804
sweet,4.051681791992503,-3.593149132961319,-2.109603034398004,0.7107930183410645
sweet,-3.787902447151138,5.254927554810554,-2.980205416765098,0.8946991562843323
sweet,3.619333874727602,8.379876602543055,-6.127112776250248,0.9086722731590272
sweet,5.572490483268468,6.709865707055514,-7.786054690999528,0.8073673248291016
sweet,6.764291168855099,-1.55750961046042,-4.763137067789134,0.7411647439002991
sweet,1.9134934357053615,3.5403313337697973,-11.55794462658816,0.795605480670929
sweet,4.455113125012163,6.550721216109558,-6.273007621112969,0.5538446307182312
sweet,-2.3562820733283036,7.546712641715192,-6.173048074722563,0.8880091905593872
sweet,6.589352939788889,-4.150163016788364,-7.089242743375122,0.7483465075492859
sweet,0.6668048942276438,3.62168447372075,-7.552271364693175,0.8122866749763489
sweet,7.012494042134061,13.177866765726417,-11.425469154765793,0.5993000864982605
sweet,-8.349134092713232,-1.7650053813559,6.426367758744518,0.6088879704475403
sweet,6.841808623135955,11.370649926650684,-9.543798558471153,0.8167912364006042
sweet,5.592423452213323,-13.841133115810146,4.341034328057803,0.721017062664032
sweet,6.62657593791635,0.21090116232146536,-4.049838036613314,0.7152022123336792
sweet,0.6449989398983349,9.308367147473081,-8.174045224620585,0.911429524421692
sweet,2.6352932937138696,-6.1681748891512065,-2.5507363109808017,0.8487374782562256
sweet,12.993735209420391,-0.39111292557920757,-8.064481601217341,0.7524242997169495
sweet,7.604421051621857,-2.323388090204037,-6.5931316043412105,0.8646731972694397
sweet,-4.954867366985872,1.9931750251857503,3.9959964897435727,0.5930579900741577
sweet,6.679547072028869,-0.2421866590326299,1.503324984689564,0.616065502166748
sweet,-1.682793732277493,1.9753936868484439,-2.0508797219520023,0.6998101472854614
sweet,-3.058794654186973,1.5240068348752205,-3.430381089631091,0.6678404808044434
sweet,-3.4152967434095856,6.405723792813916,-1.2845542689034692,0.8956867456436157
sweet,4.487356027360302,-6.37833538810052,-7.730255702748955,0.9355618953704834
sweet,9.687560991319828,1.042393250493607,-4.045888895431932,0.6788526773452759
sweet,4.107570574302187,-15.04005128456138,3.4948136435781545,0.7960581183433533
sweet,1.6907443209238682,4.029880849589303,-7.090355270807438,0.621952474117279
sweet,-4.73021727921551,5.510469714555727,-9.411658871568548,0.8517771363258362
sweet,-0.8290184433055691,6.654883450938366,-10.301702160168746,0.9488720893859864
sweet,3.403463708768143,8.304472246459039,-4.461200950556949,0.7474173307418823
sweet,-3.3724369711454854,10.662111853311364,0.39391258512375427,0.6214406490325928
sweet,-1.3844429616943892,11.677309361655384,0.4183455473217429,0.7026752829551697
sweet,15.891516280887599,2.236707539070139,1.81207608211821,0.8537348508834839
sweet,10.888255706380388,-1.0093788033860642,-4.435112871021307,0.7033708691596985
sweet,0.476872928116477,-6.585569592696762,5.56335210035926,0.5108342170715332
sweet,-5.721194178145999,-8.479319390480658,0.5504660026197004,0.5283238887786865
sweet,3.713773515664424,-2.969794381057509,-4.582997132788478,0.7065752148628235
sweet,-4.605221658040678,2.463321801467385,-5.965594887480587,0.6362183690071106
sweet,-3.5014200597128884,9.033372124487018,-0.10331730123361396,0.5255064964294434
sweet,-9.11126070739985,-1.3715751650778734,-4.911422946859779,0.8395801782608032
sweet,-1.4749887220820117,-2.436767587203538,2.4786431407729563,0.5239369869232178
sweet,-9.308258250560826,3.0462908816014123,-0.8525772733076581,0.8850178718566895
sweet,-4.283652540535987,-1.1593552827856692,-6.279195067782632,0.8840834498405457
sweet,-7.37359428037517,7.417194489663128,0.2681764347969714,0.6849810481071472
sweet,-9.435482418639634,5.548936664669351,0.7522099715957201,0.8355806469917297
sweet,6.567397581632455,-2.2052732507783226,-5.903025663575607,0.8137580156326294
sweet,-2.046304818410013,-8.526040769972976,-6.602955898806335,0.7669100761413574
sweet,3.9234331377852674,-9.930070973686323,-7.26170508375564,0.746488630771637
sweet,-0.6594982479824183,9.334880930384525,3.3296852997720285,0.673050582408905
sweet,-6.706158433816867,3.9912262265688945,-2.046086023146583,0.5327692627906799
sweet,-1.4699593006850056,10.133137156100453,-0.00939668652760488,0.8798136711120605
sweet,-2.804840870250063,8.306424016988187,2.7585135197018618,0.5525285601615906
sweet,-3.144180929715046,-0.8463945985480347,-6.440522485062028,0.7921856045722961
sweet,-3.778077455691304,3.894337569477171,-7.0873951713410035,0.9020272493362428
sweet,-5.414333451310442,2.6033388614431487,-6.136593847965499,0.7521297335624695
sweet,-5.552406761051587,0.9934291108018732,-4.811216940494683,0.6366758346557617
sweet,3.290838538265797,7.193485859887333,-9.884636663998371,0.943349838256836
sweet,7.948852629973491,11.317436006586554,-7.503854438257898,0.5712456703186035
sweet,-0.6432895683818247,14.529283160606695,5.106437011102673,0.5810256004333496
sweet,-5.201391245465941,6.933408084666601,-8.687284513865778,0.8974056839942932
sweet,5.945237520501194,9.617823691970855,-8.458000517028681,0.6157768964767456
sweet,6.307498962016165,2.700106367269376,-8.475781262664077,0.5529241561889648
sweet,2.8070231245782544,7.87973280059385,-5.446554115282627,0.7422537803649902
sweet,8.818176749977347,12.394908776782563,-3.5169416353764946,0.8101091980934143
sweet,0.8703544907121096,8.578300914986869,-5.154733468989341,0.8047625422477722
sweet,3.5224677166048197,3.75812055212581,-8.017442616453682,0.8375598192214966
sweet,-1.3152268205171413,13.143354667070097,-5.084392958886041,0.822071373462677
sweet,-1.1809115459108452,11.435577872321288,-10.919021016615368,0.8778548240661621
sweet,-3.345836000918032,5.749560185912746,-1.877450122875259,0.7789310812950134
sweet,-1.488862244770335,10.003025811822157,-6.885901204304434,0.8617343902587891
sweet,-5.869425250960138,1.7821750270602337,-6.60238538185728,0.8852781653404236
sweet,7.197594156328446,10.997636028806173,-11.80048306864868,0.7749300003051758
sweet,-6.634930583842244,3.639514206720696,-3.9602627466387683,0.7161584496498108
sweet,-5.76206024304751,7.40446046030977,-3.4885721023672382,0.654733419418335
sweet,0.23961744070339328,3.2829046093826038,-5.743081606523678,0.6814828515052795
sweet,-3.953135915471045,0.9720292600382202,-6.7996596913919225,0.7674556374549866
sweet,-2.6885731539199216,2.6531479440424914,-8.35017938041191,0.8859331011772156
sweet,-4.198622420378412,-1.2033084678019457,-5.9234444652961935,0.8611988425254822
sweet,-5.827766530411345,0.6555858070569853,-4.798327220791596,0.6929082274436951
sweet,0.8428681308407475,4.063175689587572,-5.037239249945705,0.7614315152168274
sweet,2.477409808908415,0.7652231116736683,4.10936947837659,0.5556836128234863
sweet,5.788118325691026,2.4794849979878104,-3.715368064483117,0.6645094752311707
sweet,-3.870902607918822,-2.7223226610881537,-7.771867509222928,0.8528742790222168
sweet,-4.58808255494605,-12.470304170533304,-3.1338311815764377,0.8907289505004883
sweet,1.331969041525345,-7.246151186936497,-5.498917017919225,0.72441166639328
sweet,-7.205922458595076,-9.447807861203545,-0.41626930345521523,0.8156202435493469
sweet,-8.692269814768297,-11.748223170383314,-1.0308078226476949,0.8198702931404114
sweet,5.219470275819382,-0.6915658829510076,-8.46804993267443,0.8826684951782227
sweet,1.641087131653494,-2.359287685672929,-8.730568201917073,0.9400563836097716
sweet,-4.985986675607589,5.696372880719041,-4.753059405107775,0.8828923106193542
sweet,-1.7048396294752224,8.125341584593878,-12.8121848501724,0.9373856782913208
sweet,-2.2915785529947197,2.287184550048161,-9.095354270310283,0.5921934843063354
sweet,-1.6710473769862633,7.568264220907565,0.7428039113164692,0.6643627285957336
sweet,-1.9909853366705816,9.662756907954803,0.16896118885223532,0.6358752846717834
sweet,1.1811858849079861,7.102427480213672,-9.70376064521439,0.9508731961250304
sweet,-6.321052402458218,7.994674723523755,-12.73013212897163,0.9824807047843932
sweet,1.3844456455784395,5.947712318600701,-8.722218673558187,0.8430594205856323
sweet,0.28134926240889435,10.25808649767076,-5.490102423213086,0.8709625005722046
sweet,-4.685492922304859,7.8771372090592,-8.126060099547567,0.9015440940856934
sweet,-6.643637766276141,-1.2140211451854372,-1.3955861644094048,0.8568453192710876
sweet,-7.138289846108514,4.945166371623814,4.902300078561578,0.8476523160934448
sweet,2.4186394071330084,15.890860003465376,7.493895512312747,0.5895863175392151
sweet,-7.422684181537063,1.0536655009690583,-2.7325791090298104,0.905655801296234
sweet,-5.838127097484295,7.434996038375214,-1.8719696444259568,0.727135956287384
sweet,-8.95239450950635,1.9044386931033284,-0.8976145450653146,0.8781325817108154
sweet,-7.174293405624356,7.89406490333536,2.901606665122956,0.5967237949371338
sweet,-11.442154925330918,7.290886133700815,-0.2745223658841945,0.8380525708198547
sweet,-10.884997026757192,1.911813712379143,-1.9289335667984955,0.8224722146987915
sweet,-2.487621418939064,-3.3132113830403838,-3.605702041262751,0.6816251277923584
sweet,-8.536711460292763,0.079295517922943,-1.6920106027099604,0.8366773128509521
sweet,-8.903905693769653,-1.874593393368007,-1.5364232009504868,0.7460610270500183
sweet,-7.673534667528039,-4.782196381686955,-4.017028726739935,0.8367002606391907
sweet,-7.6234352204493785,-4.963806756367253,-4.866959051559461,0.8521144390106201
sweet,-9.77194821194927,2.6152303294044446,-3.8191226731454058,0.9392261505126952
sweet,-10.505327041845543,2.2650757849742704,-0.1327155177078306,0.7337665557861328
sweet,0.17618156119398504,7.627755578580449,-1.4877237752378494,0.81101393699646
sweet,-8.89716947292124,-0.3212921404818453,-1.275593629394285,0.8508552312850952
sweet,-9.649666123924273,0.5586958257621039,-0.6786547277669588,0.6847085356712341
sweet,-9.273279673323213,2.523973501338005,-10.11911347332669,0.9644525647163392
sweet,0.5845755528937276,10.422491522771846,-2.07713962117211,0.6299392580986023
sweet,-3.074288899080283,-0.789903752174665,-0.2765828621138919,0.7797036170959473
sweet,-7.886286209259179,3.759014182221758,-2.4224065152887353,0.8018632531166077
sweet,-0.2893240792449447,1.3367731796507996,-2.126258843523873,0.6460272669792175
sweet,-0.4228570539127466,3.6616254921884748,-14.652750675928733,0.9507622718811036
sweet,-3.9982911094871234,10.095094897323552,-6.502958469078957,0.587316632270813
sweet,-5.784502039231903,-3.7519918212383176,-2.510874794143456,0.6540467143058777
sweet,-6.2431738241942325,7.813129935393671,-7.90564500560075,0.9516242742538452
sweet,-2.716588863444501,-2.1609982402192727,-0.4039574566340459,0.8548504114151001
sweet,-1.2940738830596128,-10.85758665826181,-3.345174134504255,0.8049885034561157
sweet,-3.3465648276853766,-8.83547297502926,-6.338706442657372,0.6873895525932312
sweet,-2.479293797085541,-7.256456600492777,2.775005790670523,0.5560429096221924
sweet,-2.9026258507379485,-9.321501521601329,-0.5397922258882898,0.816002607345581
sweet,-4.788021673717516,-9.74377400218465,-1.601537543309405,0.8176480531692505
sweet,-7.402882971058321,-10.229099139688156,-0.9663194515407771,0.8215845227241516
sweet,-8.264410700607414,-9.797578387499934,1.7951866549281315,0.6782474517822266
sweet,-11.122584574094512,1.070127170657498,3.5941818149820963,0.6828866004943848
sweet,-10.525291221780884,4.117488247634705,1.1082866763758128,0.7734110355377197
sweet,-6.9056727213621105,2.3138250979083654,1.2400254754730748,0.6265333294868469
sweet,-9.956879046504408,3.8297516134410152,2.5614907829268287,0.8258388042449951
sweet,-5.544392798991195,-10.314967464181061,-0.523345703222962,0.7421747446060181
sweet,-7.679912973188115,-8.690915589456333,2.8926849826550525,0.6821731328964233
sweet,-7.589178567738454,-6.561078705384613,4.294438189170181,0.6839343309402466
sweet,-1.2746002563380359,-10.15102548893912,-2.5518891329789457,0.8036661148071289
sweet,-2.471441342994084,-10.995361893147086,0.8154891340035341,0.7201421856880188
sweet,-8.125919639262175,-11.60479070160818,0.5000709912532921,0.9240233302116394
sweet,-9.312727249091328,-9.455553855660426,2.7840115188983368,0.8221571445465088
sweet,-8.70918469381146,4.219939536996032,2.077903083800696,0.797649085521698
sweet,2.6474649269288433,-8.414580608133484,-7.453139983210368,0.6583331823348999
sweet,-5.135586080129874,-8.317522227910745,-6.106714493116974,0.6865057945251465
sweet,0.3877873897917743,-10.641352988398678,-8.202044999693863,0.65389484167099
sweet,0.5961438163304472,-0.6601228143808576,-6.808818232408511,0.930703580379486
sweet,-2.6421903354639835,-10.452729023445336,-1.2654831124309418,0.7887179255485535
sweet,-5.737862795882446,-7.323237239157073,-6.332562288488537,0.7321604490280151
sweet,3.9050640869932174,-0.3811398624916215,-6.8460045063076205,0.5143280625343323
sweet,-4.582407656095413,-10.984542116761421,-1.813819543126593,0.695699155330658
sweet,-4.851735680243613,-10.269806084592465,-1.125381722281808,0.7979562878608704
sweet,0.2681755569583471,7.44335507570937,3.250292604856893,0.7647557854652405
sweet,0.02140682839757273,-9.364970736203437,-6.42715257008168,0.8297788500785828
sweet,1.1666815218746989,-9.905065933816823,-2.030526641287619,0.5122926235198975
sweet,2.6777960417997067,-9.112481964174922,-3.4095751414175246,0.7628142237663269
sweet,22.365562823709784,9.10192093929617,-7.550693170969271,0.8031832575798035
sweet,22.40288494878854,12.016052956058319,-7.203905374854057,0.9332910776138306
sweet,-2.141583649325405,-10.206571101363666,-5.755456795526148,0.8643571734428406
sweet,-4.912938598243751,-2.6194830983753343,6.4180347464894,0.5762004852294922
sweet,-5.294401239380014,-1.277102512519299,8.117771563191441,0.5857804417610168
sweet,-5.326528308010784,-8.675357474426844,-4.630897406804725,0.5764002203941345
sweet,-5.451114429084552,-10.309737240806735,-1.7637076404405219,0.6246786713600159
sweet,-0.40138143845635843,7.603569170907435,-5.25919561189209,0.7558340430259705
sweet,-9.067490476327686,-6.893678025076189,5.15865113688607,0.7617999315261841
sweet,-4.488161640507266,-5.253193041782623,-2.007891575290826,0.7506099343299866
sweet,-5.436241804254314,-1.1219526589240845,1.4765722843206182,0.6715472936630249
sweet,-7.607234490319837,-4.577869910932758,4.07929625787292,0.5232324004173279
sweet,-4.531087598471074,0.2812054871131759,8.582341330849268,0.5154948234558105
sweet,-9.525351646268431,-4.781521310016887,0.5757124521532037,0.7291879057884216
sweet,-9.36780043791725,-1.2017170118162508,2.789430985939063,0.758635938167572
sweet,-6.14720530135193,1.773394865334557,5.4635412218244115,0.5941534042358398
